thesis_id,degree,pagerank,community_id
2873869675,48,0.00010635089711282658,14
2873922172,152,0.00021061473311025593,10
2738973164,210,0.0002695908650970702,10
2727629196,194,0.00023571872514787764,4
2727790444,48,0.00017892382946115853,16
2727253468,73,0.00010598410854015079,4
2722957677,85,0.00021158395970545331,16
2725059806,185,0.000196131606190814,15
2511701152,45,0.00010390762124052153,14
2713170596,125,0.00014903763924080813,4
2450820495,17,8.525554384578513e-05,2
2737859108,65,0.00020005126738995653,0
2712806104,175,0.0002965137803485384,14
2597117785,14,7.660028568563049e-05,16
2867993705,12,4.51142016920531e-05,14
2727992323,138,0.0001742266204898743,10
2693468700,120,0.0001053426620899346,29
2872735300,82,0.0003077337839775692,16
2451314125,21,8.413854832146389e-05,2
2708496475,104,0.00012806547397725172,4
2718465183,206,0.00019491288764329572,15
2708058028,48,0.00014353103739053445,16
2713511527,93,9.995014107558397e-05,18
2451314126,274,0.0002477802161759568,15
2727517096,77,9.484681861156132e-05,15
2449259844,52,0.00014160099654546578,0
2708961010,169,0.00026504955991518605,14
2453337552,74,0.00026115752970087223,2
2596832138,296,0.00041703868635949626,14
2727406310,246,0.00025048963989496406,15
2693186873,6,9.355256156040717e-05,16
2463100051,21,0.00010576211548554548,16
2872572382,77,0.00013179895918168685,27
2451028508,146,0.00017596685223083525,16
2867901202,11,4.6928767243461345e-05,14
2872285439,136,0.00021710657758152797,14
2871731750,78,0.00011266337163107617,15
2872888921,80,0.00011472262223334496,23
2869953516,17,6.000830502542202e-05,2
2870028617,42,7.525026320476823e-05,1
2870200727,62,0.000154205234446133,10
2870214666,55,0.00011939910013089797,14
2868927344,30,5.5398579407192825e-05,18
2873097215,0,2.415497834103609e-05,3
2868801605,38,0.00010633133811056313,10
2599039255,106,0.00023076715045403066,27
2598443282,167,0.00024696627848988425,16
2691159554,125,0.0001456500216696312,18
2727253488,113,0.00017742877357049963,1
2870613156,58,0.00018959797114302676,16
2448106657,210,0.00023560678182532352,1
2450876373,64,0.00015348066111683725,23
2733712347,290,0.00022438902772640393,29
2727821769,511,0.00039836276448692963,29
2733712976,52,8.069569453902921e-05,4
2595125572,29,6.696510845147822e-05,14
2733712435,98,0.00010830154130245093,15
2738416517,51,9.799625628092976e-05,10
2727406360,64,0.00015537967305724482,16
2727838032,125,0.0001582842322411841,10
2452018741,78,0.00017045859495043466,14
2735208352,77,0.00017772333463976912,2
2728058672,117,0.00021691915030400605,2
2467168807,562,0.0004304983498709236,29
2698898188,236,0.0002796068313915272,1
2511701151,147,0.0001714091738405748,1
2737744420,73,0.000188718906409535,14
2737859103,237,0.00024644196549881205,15
